;molecule_chembl_id;units;IC50;pIC50;smiles;MW;HBA;HBD;LogP;rule_of_five_conform
2614;CHEMBL3775897;nM;456.2;6.340844719059371;Cc1cccc(Nc2ncnc3cc4OCC(=O)N(CCCN5CCCCC5)c4cc23)c1;431.23212516800004;6;1;4.283220000000004;yes
2615;CHEMBL101253;nM;457.7;6.339419087572701;Clc1ccc(Nc2nnc(Cc3ccncc3)c4ccccc24)cc1;346.09852416;4;1;5.012600000000003;yes
2616;CHEMBL511478;nM;458.0;6.339134521996131;NNC(=O)c1c(N)ncnc1Nc2ccc(OCc3ccccc3)c(Cl)c2;384.110151464;7;4;2.6383;yes
2618;CHEMBL3774808;nM;460.0;6.337242168318426;Fc1cccc(Nc2ncnc3cc4OCC(=O)N(CCCN5CCCCC5)c4cc23)c1;435.207053292;6;1;4.113900000000004;yes
2619;CHEMBL3908711;nM;460.0;6.337242168318426;Fc1ccc(Nc2ncnc3cc4OC(=O)N(CCOC(=O)CBr)c4cc23)cc1Cl;493.97927289599994;8;1;4.0119000000000025;yes
2620;CHEMBL3219507;nM;460.0;6.337242168318426;COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B(O)O;329.073849356;6;3;1.7152000000000003;yes
2621;CHEMBL538814;nM;460.0;6.337242168318426;Cl.[O-][N+](=O)c1ccc2sc3c(Nc4cccc(c4)C(F)(F)F)ncnc3c2c1;426.0165089;6;1;5.936900000000002;yes
2622;CHEMBL168382;nM;460.0;6.337242168318426;COc1cccc(c1)c2cn(C3CCCC3)c4ncnc(N)c24;308.16371126;5;1;3.8042000000000016;yes
2623;CHEMBL357097;nM;460.0;6.337242168318426;C(Nc1[nH]cnc2c3ccccc3nc12)c4ccccc4;274.121846448;3;2;3.674800000000001;yes
2624;CHEMBL246491;nM;460.0;6.337242168318426;COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12;460.16591675200004;9;1;3.699600000000002;yes
2625;CHEMBL93295;nM;463.0;6.3344190089820485;COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC;374.03783782;6;2;3.7353000000000014;yes
2627;CHEMBL3092321;nM;464.0;6.3334820194451185;CN1CCN(CC1)C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]5CCOC5;500.173894592;7;2;4.1129000000000016;yes
2628;CHEMBL3092317;nM;464.0;6.3334820194451185;CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4;516.20519472;7;2;4.749000000000002;yes
2629;CHEMBL1817965;nM;470.0;6.327902142064282;COC1=C(C)C(=O)C(=C(O1)\C=C\C(C)C\C=C\C(=C\[C@@H](C)[C@@H](O)\C(=C\C)\C)\C)C;400.26135963199994;4;1;5.770340000000007;yes
2630;CHEMBL3612561;nM;470.0;6.327902142064282;COCCN1C(=O)Oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc12;388.07384620799996;7;1;3.720200000000002;yes
2631;CHEMBL310580;nM;470.0;6.327902142064282;CN(C)CC(=C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1;405.08822294799995;7;2;2.1586;yes
2632;CHEMBL474324;nM;472.0;6.326058001365912;COCCOc1cc2ncnc(c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCOC;445.12046205199994;6;1;4.621000000000004;yes
2633;CHEMBL1928945;nM;473.0;6.3251388592621876;Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1;436.11023171600004;6;2;5.966200000000002;yes
2634;CHEMBL64894;nM;473.0;6.3251388592621876;[Cl-].CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C;407.21282564;2;0;1.463600000000002;yes
2635;CHEMBL3805584;nM;473.6;6.324588306285137;COCC(C)Oc1cc2ncnc(Nc3cccc(c3)C#C)c2c4OCCOc14;391.15320615199994;7;1;3.539600000000002;yes
2636;CHEMBL3751967;nM;476.66;6.321791291345775;COc1ccc(cn1)c2cc(NC(=O)Nc3nccs3)cc(c2)C(F)(F)F;394.071131316;5;2;4.876500000000001;yes
2637;CHEMBL3092323;nM;479.0;6.319664486585437;COCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4;475.14226011600005;7;3;4.1015000000000015;yes
2638;CHEMBL111339;nM;480.0;6.3187587626244115;CN1C(=O)C(=Cc2cnc(Nc3ccc(C)cc3)nc12)c4c(Cl)cccc4Cl;410.070116492;5;1;5.354320000000003;yes
2639;CHEMBL406845;nM;480.0;6.3187587626244115;CC(C)(C)n1nc(c2ccc(Cl)cc2)c3c(N)ncnc13;301.109423192;5;1;3.483900000000001;yes
2640;CHEMBL137027;nM;482.0;6.31695296176115;CN(C)N=Nc1ccc2ncnc(NCc3ccccc3)c2c1;306.159294576;5;1;3.802200000000002;yes
2641;CHEMBL3926657;nM;487.6;6.311936303053657;Nc1ncnc2c1c(nn2C3CCCN(C3)C(=O)\C=C\c4cnc[nH]4)c5ccc(Oc6ccccc6)cc5;506.217872072;8;2;4.467800000000003;yes
2642;CHEMBL373025;nM;490.0;6.309803919971486;CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c12;398.185509324;7;2;3.925600000000003;yes
2643;CHEMBL2325091;nM;490.0;6.309803919971486;Brc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)c5ccccc5;426.073160708;2;0;6.9580000000000055;yes
2644;CHEMBL168550;nM;490.0;6.309803919971486;COc1cccc(c1)c2cn(C3CC(CNCCO)C3)c4ncnc(N)c24;367.2008250400001;7;3;2.2220999999999997;yes
2645;CHEMBL186580;nM;490.0;6.309803919971486;COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC;436.13469687599996;6;2;4.921100000000004;yes
2646;CHEMBL246489;nM;490.0;6.309803919971486;COCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12;446.18665219600007;8;1;4.173000000000003;yes
2647;CHEMBL448154;nM;490.0;6.309803919971486;CCN1C(=O)C(=Cc2cnc(Nc3ccncc3)nc12)c4c(Cl)cccc4Cl;411.06536546;6;1;4.923800000000003;yes
2648;CHEMBL3219502;nM;490.0;6.309803919971486;COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B4OC(C)(C)C(C)(C)O4;411.152099676;6;1;4.334600000000004;yes
2649;CHEMBL3753157;nM;495.3;6.305131672017544;COc1ccc(cn1)c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2;410.066045936;6;2;4.756300000000001;yes
2650;CHEMBL63356;nM;500.0;6.301029995663981;Oc1cc2cc(cnc2cc1O)c3cccnc3;238.07422756;4;2;2.708000000000001;yes
2651;CHEMBL570918;nM;500.0;6.301029995663981;CN(N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCCl;418.0711791119999;7;1;5.3327000000000035;yes
2652;CHEMBL1254523;nM;500.0;6.301029995663981;COc1ccc(OC)c(Cc2cc3c(nc(N)nc3n2C)N(C)c4cccc(Br)c4)c1;481.11133710800004;7;1;4.688900000000003;yes
2653;CHEMBL169757;nM;500.0;6.301029995663981;Nc1ncnc2c1c(cn2c3ccccc3)c4ccccc4;286.121846448;4;1;3.6697000000000015;yes
2654;CHEMBL428534;nM;500.0;6.301029995663981;COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCNCC4;396.19615426;6;2;4.207920000000003;yes
2657;CHEMBL543904;nM;500.0;6.301029995663981;Cl.COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC;407.12479848399994;8;1;3.838200000000003;yes
2658;CHEMBL172973;nM;500.0;6.301029995663981;COc1cccc(c1)c2cn(c3ccccc3)c4ncnc(N)c24;316.132411132;5;1;3.678300000000001;yes
2659;CHEMBL293584;nM;500.0;6.301029995663981;Oc1cc2CCC(=C(C#N)C#N)c2cc1O;212.058577496;4;2;1.84476;yes
2660;CHEMBL77803;nM;500.0;6.301029995663981;NC(=C(C#N)C#N)\C(=C\c1cc(O)c(O)c(Br)c1)\C#N;329.97523756400005;6;3;2.02724;yes
2661;CHEMBL78700;nM;500.0;6.301029995663981;Cc1cc2cc(Nc3ccnc4cc(sc34)c5ccc(CNCCCO)cc5)ccc2[nH]1;442.182732452;5;4;5.968620000000005;yes
2662;CHEMBL396079;nM;500.0;6.301029995663981;C(OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12)[C@@H]6CNCCO6;470.21787207200003;10;2;2.7709;yes
2663;CHEMBL76444;nM;500.0;6.301029995663981;CN(c1cccc(Cl)c1)c2[nH]cnc3nc(C)c(C)c23;286.09852416;3;1;3.9476400000000025;yes
2665;CHEMBL352954;nM;500.0;6.301029995663981;Nc1ncnc2c1c(cn2C3CCCC3)c4ccccc4;278.153146576;4;1;3.795600000000003;yes
2666;CHEMBL169920;nM;500.0;6.301029995663981;CN(C)C(=O)CN1CCC(CC1)n2cc(c3cccc(O)c3)c4c(N)ncnc24;394.21172407200004;7;2;2.1111999999999993;yes
2667;CHEMBL391675;nM;500.0;6.301029995663981;Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCC6)c45)ccc23)c1;441.207721988;7;1;4.605800000000004;yes
2668;CHEMBL25450;nM;500.0;6.301029995663981;COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC4CCNCC4;434.13211003200007;6;2;4.692000000000004;yes
2669;CHEMBL144908;nM;500.0;6.301029995663981;Oc1ccc(\C=C(/C#N)\C(=O)NCCNC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N)cc1O;434.12263429599994;8;6;1.2555599999999993;yes
2672;CHEMBL332096;nM;508.0;6.29413628771608;Nc1ccc2ncnc(NCc3ccccc3)c2c1;250.12184644799999;4;2;2.8241000000000014;yes
2673;CHEMBL3916644;nM;509.0;6.293282217663242;CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccc5OCOc5c4)cc3)ncnc2cc1OC;458.159019804;8;2;5.2515000000000045;yes
2675;CHEMBL325589;nM;510.0;6.292429823902062;CN1C(=O)C(=Cc2cnc(Nc3cccnc3)nc12)c4c(Cl)cccc4Cl;397.049715396;6;1;4.440900000000002;yes
2677;CHEMBL2070045;nM;510.0;6.292429823902062;Cl.COc1ccc2cc(ccc2c1)c3nn(C(C)C)c4ncnc(N)c34;369.1356379400001;6;1;4.240000000000003;yes
2678;CHEMBL185853;nM;510.0;6.292429823902062;Cc1ccc(Nc2ncnn3cccc23)cc1O;240.101111004;5;2;2.486920000000001;yes
2679;CHEMBL3219508;nM;510.0;6.292429823902062;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B(O)O;347.06442754399995;6;3;1.8543000000000003;yes
2680;CHEMBL2048790;nM;510.0;6.292429823902062;OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5C(=O)NCc5c4)c(Cl)c3)c12;435.109817116;7;3;3.856300000000002;yes
2682;CHEMBL939;nM;515.0;6.2881927709588075;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4;446.15209652799996;7;1;4.275600000000003;yes
2683;CHEMBL3775148;nM;518.6;6.285167487566667;O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN5CCOCC5;419.19573966;7;1;2.8211000000000013;yes
2684;CHEMBL3960911;nM;519.0;6.284832642151543;CCC(=O)Nc1cc2c(Nc3ccc4N(Cc5ccccn5)CCc4c3)ncnc2cc1OC;454.21172407200004;7;2;4.688200000000003;yes
2685;CHEMBL3219503;nM;520.0;6.2839966563652006;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B4OC(C)(C)C(C)(C)O4;429.14267786399995;6;1;4.473700000000004;yes
2686;CHEMBL2324873;nM;520.0;6.2839966563652006;Cc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)C(=S)N;345.129968608;2;1;4.542920000000004;yes
2687;CHEMBL3622652;nM;520.2;6.283829652140146;Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)\C=C\CN5CCC(=O)CC5)cc23)cc1Cl;539.173560244;8;2;4.493200000000003;yes
2688;CHEMBL3923650;nM;522.0;6.282329496997738;CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)nc3)ncnc2cc1OC;478.1423241840001;8;3;3.926300000000002;yes
2690;CHEMBL3237931;nM;525.0;6.279840696594043;COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)CCN4CCCC4)c3)n2)N5CCN(C)CC5;565.256815692;9;2;4.850700000000004;yes
2692;CHEMBL247916;nM;530.0;6.275724130399211;NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6ccncc6)c4)c23)CC1;453.2389418640001;9;2;3.189000000000001;yes
2693;CHEMBL2324870;nM;530.0;6.275724130399211;NC(=S)N1N=C(CC1c2ccc3ccccc3c2)c4ccc(Cl)cc4;365.075346192;2;1;4.887900000000003;yes
2694;CHEMBL293991;nM;530.0;6.275724130399211;NCCCn1ccc2c(cccc12)c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3;459.168223172;6;2;5.427400000000003;yes
2695;CHEMBL3951754;nM;531.0;6.274905478918531;CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccnc4)cc3)ncnc2cc1OC;415.164439532;7;2;4.917800000000004;yes
2696;CHEMBL474323;nM;533.0;6.273272790973428;COc1cc2ncnc(c3c[nH]c4cc(F)c(C)cc34)c2cc1OC;337.12265497199996;4;1;4.242820000000003;yes
2697;CHEMBL3085277;nM;538.0;6.269217724333612;C[C@H](Nc1ncnc2c3ccccc3sc12)c4ccccc4;305.09866848;4;1;5.017600000000003;yes
2698;CHEMBL1242385;nM;539.0;6.268411234813263;Cn1ccc2cc(ccc12)c3nn(C4CCCC4)c5ncnc(N)c35;332.17494464000004;6;1;3.6823000000000015;yes
2700;CHEMBL1242755;nM;540.0;6.267606240177032;Nc1ncnc2c1c(nn2C3CCCC3)c4cnc5ccccc5c4;330.159294576;6;1;3.738800000000003;yes
2701;CHEMBL93284;nM;540.0;6.267606240177032;[O-][N+](=O)c1ccc2c(Nc3cccc(I)c3)ncnc2c1;391.9770235280001;5;1;3.8862000000000014;yes
2702;CHEMBL3233764;nM;542.0;6.2660007134616125;OCCC1CCN(CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1;463.124501876;7;3;4.260300000000002;yes
2703;CHEMBL3633775;nM;543.0;6.265200170411153;NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1;473.021307728;5;3;6.616500000000002;yes
2704;CHEMBL3092318;nM;543.0;6.265200170411153;OC1CN(C1)C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]5CCOC5;473.12661005200005;7;3;3.5420000000000016;yes
2705;CHEMBL3092312;nM;544.0;6.26440110030182;COC(CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4)OC;519.1684748639999;8;3;4.464100000000002;yes
2706;CHEMBL606964;nM;545.0;6.263603497723357;COc1ccc(cc1)N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]5CC[C@@H](O)C5)C2=O;449.186317848;6;2;4.227900000000003;yes
2707;CHEMBL3234736;nM;550.0;6.259637310505756;CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cccnc4)c3)cc2C(F)(F)F)CC1;511.219509796;5;2;4.660820000000004;yes
2708;CHEMBL308582;nM;550.0;6.259637310505756;Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C;256.112424636;3;2;3.457440000000002;yes
2709;CHEMBL1241578;nM;550.0;6.259637310505756;CC(C)n1nc(c2ccc(Br)c(O)c2)c3c(N)ncnc13;347.0381721680001;6;2;3.124500000000001;yes
2710;CHEMBL2426282;nM;550.0;6.259637310505756;COc1ccc(NC(=O)C=C)cc1Nc2ncc(Cl)c(n2)c3c[nH]c4ccccc34;419.11490249600007;5;3;5.155000000000003;yes
2711;CHEMBL327023;nM;550.0;6.259637310505756;Brc1cccc(Nc2c(cnc3ccc(NC(=O)C#CCN4CCSCC4)cc23)C#N)c1;505.05719336;6;2;4.603280000000003;yes
2712;CHEMBL305660;nM;559.1;6.252510507741327;CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4;469.298079488;3;0;7.217600000000008;yes
2713;CHEMBL73710;nM;560.0;6.251811972993798;Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C;256.112424636;3;2;3.457440000000002;yes
2714;CHEMBL117326;nM;560.0;6.251811972993798;CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C(=C)CN(C)C;467.15243087600004;6;2;5.097580000000004;yes
2715;CHEMBL340660;nM;560.0;6.251811972993798;CCOc1cc2ncnc(Nc3cccc(c3)c4csc(N)n4)c2cc1OCC;407.141595912;8;2;4.876500000000004;yes
2716;CHEMBL592480;nM;560.0;6.251811972993798;Oc1ccc(Cl)cc1\C=N\NC2=NC(=O)CS2;269.002575176;5;2;1.5984999999999998;yes
2717;CHEMBL3612570;nM;560.0;6.251811972993798;COCCN1C(=O)Oc2cc3ncnc(Nc4cccc(c4)C(=O)C)c3cc12;378.13280505599994;8;1;3.130300000000002;yes
2718;CHEMBL591288;nM;560.0;6.251811972993798;Oc1ccc(CN(Cc2cc(Cl)cc(Cl)c2O)C(=S)Nc3ccccc3)cc1;432.04660417599996;3;3;5.803800000000004;yes
2719;CHEMBL55204;nM;560.0;6.251811972993798;Oc1ccc(\C=C(/C#N)\C(=O)c2ccc(F)cc2)cc1O;283.0644714;4;2;3.026780000000002;yes
2722;CHEMBL3676347;nM;568.0;6.2456516642889826;CN(C)CCCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(F)c3F)c2cc1NC(=O)C=C;576.129607264;7;3;4.375400000000003;yes
2723;CHEMBL307026;nM;570.0;6.2441251443275085;Cc1cccc(Nc2[nH]cnc3nc(C)c(C)c23)c1;252.13749651199998;3;2;3.5783600000000018;yes
2724;CHEMBL246493;nM;570.0;6.2441251443275085;Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1;497.16299556;8;2;4.349400000000002;yes
2725;CHEMBL170724;nM;570.0;6.2441251443275085;COc1ccc(cc1)c2cn(C3CCCC3)c4ncnc(N)c24;308.16371126;5;1;3.8042000000000016;yes
2726;CHEMBL2070191;nM;570.0;6.2441251443275085;Clc1cccc(Nc2ncnc3ccc(NCc4ccc5OCOc5c4)cc23)c1;404.10400346399996;6;2;5.367600000000002;yes
2727;CHEMBL3219505;nM;570.0;6.2441251443275085;CC1(C)OB(OC1(C)C)c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2;399.13211318;5;1;4.465100000000003;yes
2728;CHEMBL2064389;nM;570.0;6.2441251443275085;Fc1ccc(Nc2ncnc3cc4OC(=O)N(CCCN5CCOCC5)c4cc23)cc1F;441.161245972;8;1;3.2818000000000023;yes
2729;CHEMBL1242475;nM;571.0;6.243363891754153;Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5[nH]ncc5c4;319.15454354400003;6;2;3.0669000000000013;yes
2732;CHEMBL328244;nM;574.0;6.241088107602026;Nc1ccc2ncnc(Nc3cccc(c3)C(F)(F)F)c2c1;304.093581012;4;2;3.974400000000001;yes
2733;CHEMBL3234737;nM;575.0;6.2403321553103694;CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4ccccn4)c3)cc2C(F)(F)F)CC1;511.219509796;5;2;4.660820000000004;yes
2734;CHEMBL1241491;nM;575.0;6.2403321553103694;Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5occc5c4;319.143310164;6;1;3.9368000000000025;yes
2735;CHEMBL1242198;nM;576.0;6.239577516576787;CC(C)n1nc(c2cc(O)cc(F)c2)c3c(N)ncnc13;287.118238288;6;2;2.501099999999999;yes
2736;CHEMBL92824;nM;577.0;6.238824186844269;FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1;289.08268198;3;1;4.392200000000002;yes
2737;CHEMBL300083;nM;578.0;6.238072161579471;Nc1cc2ncnc(NCc3ccccc3)c2cn1;251.11709541599998;5;2;2.2191;yes
2738;CHEMBL1242115;nM;579.0;6.2373214362725635;CC(C)n1nc(c2cccc(c2)C(=O)NC3=NCCS3)c4c(N)ncnc14;381.1371792280001;8;2;2.489;yes
2739;CHEMBL601040;nM;580.0;6.236572006437062;Cc1ccc(NC(=O)c2ccc(cc2)N(CCCl)CCCl)cc1;350.09526862;2;1;4.531320000000004;yes
2741;CHEMBL333851;nM;588.0;6.230622673923861;COc1cc2c(NCc3ccccc3)ncnc2cc1O;281.11642672;5;2;2.9561000000000015;yes
2742;CHEMBL3676390;nM;589.0;6.229884705212897;CCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C;501.081179852;6;3;4.304500000000002;yes
2743;CHEMBL2347968;nM;589.0;6.229884705212897;OC[C@@H](Nc1ncnc2oc(c(Cl)c12)c3ccccc3)c4ccccc4;365.093104432;5;2;4.688700000000003;yes
2744;CHEMBL2312654;nM;590.0;6.229147988357855;CN(C)C1CCC(CC1)Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2c4onc(C)c4;460.154514812;7;2;5.775120000000005;yes
2745;CHEMBL281300;nM;590.0;6.229147988357855;Brc1cccc(Nc2c(cnc3ccc(NC(=O)C=C)cc23)C#N)c1;392.027273136;4;2;4.737080000000002;yes
2747;CHEMBL1830276;nM;590.0;6.229147988357855;NC(=S)N\N=C(\C=C\c1ccccc1)/c2ccc(Cl)cc2;315.059696128;2;2;3.590700000000002;yes
2748;CHEMBL3628800;nM;590.0;6.229147988357855;Fc1ccc(Oc2ncnc3ccccc23)cc1Cl;274.030918776;3;0;4.214600000000002;yes
2749;CHEMBL3219504;nM;590.0;6.229147988357855;CC1(C)OB(OC1(C)C)c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2;381.141534992;5;1;4.326000000000003;yes
2750;CHEMBL3941175;nM;593.0;6.226945306635737;CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)c(F)c3)ncnc2cc1OC;495.13765340400005;7;3;4.6704000000000025;yes
2751;CHEMBL3774712;nM;594.5;6.22584814104529;Cc1ccc(Nc2ncnc3cc4OCC(=O)N(CCCN5CCOCC5)c4cc23)cc1;433.211389724;7;1;3.129520000000001;yes
2753;CHEMBL173478;nM;600.0;6.221848749616356;Nc1ncnc2c1c(cn2c3cccc(CO)c3)c4ccccc4;316.132411132;5;2;3.1620000000000017;yes
2755;CHEMBL3416630;nM;600.0;6.221848749616356;OC[C@@H](Nc1ncnc2sc(cc12)c3ccc(CN4CCNCC4)cc3)c5ccccc5;445.19363148400004;7;3;3.9090000000000025;yes
2756;CHEMBL166765;nM;600.0;6.221848749616356;Nc1ncnc2c1c(cn2C3CCC3)c4ccc(O)cc4;280.132411132;5;2;3.1111000000000013;yes
2758;CHEMBL3416631;nM;600.0;6.221848749616356;OCCN1CCN(Cc2ccc(cc2)c3cc4c(N[C@H](CO)c5ccccc5)ncnc4s3)CC1;489.21984623200007;8;3;3.6137000000000015;yes
2759;CHEMBL442749;nM;600.0;6.221848749616356;N(c1ccc2[nH]ccc2c1)c3ncnc4ccsc34;266.06261732;4;2;3.916200000000001;yes
2760;CHEMBL3746473;nM;600.0;6.221848749616356;CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(cc4)[N+](=O)[O-];506.15499704399997;10;0;3.562520000000002;yes
2761;CHEMBL144589;nM;600.0;6.221848749616356;Oc1ccc(\C=C(/C#N)\C(=O)NCCCCNC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N)cc1O;462.15393442399994;8;6;2.0357600000000002;yes
2762;CHEMBL555797;nM;600.0;6.221848749616356;Cl.COc1cc2ncnc(Nc3ccc4CCCc4c3)c2cc1OC;357.12440455999996;5;1;4.301100000000003;yes
2764;CHEMBL358746;nM;600.0;6.221848749616356;Oc1cc(\C=C(/C#N)\C(=O)NCCCCNC(=O)\C(=C\c2cc(O)c(O)c(O)c2)\C#N)cc(O)c1O;494.1437636639999;10;8;1.4469599999999998;yes
2765;CHEMBL538909;nM;600.0;6.221848749616356;NC(=O)\C(=C/c1cc(Cc2ccccc2)c(O)c(Cc3ccccc3)c1)\C#N;368.15247788000005;3;2;3.9660800000000025;yes
2766;CHEMBL53552;nM;603.0;6.219682687859849;C(Nc1ncnc2cccnc12)c3ccccc3;236.106196384;4;1;2.6369000000000007;yes
2768;CHEMBL194349;nM;610.0;6.214670164989233;CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC;402.16919056399996;7;1;5.004300000000003;yes
2769;CHEMBL1233882;nM;610.0;6.214670164989233;CC(C)n1nc(c2ccc3ncccc3c2)c4c(N)ncnc14;304.143644512;6;1;3.2046;yes
2770;CHEMBL57323;nM;610.0;6.214670164989233;Cc1cccc(C)c1c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C;364.20115938799995;5;3;3.8108400000000016;yes
2771;CHEMBL3975598;nM;611.0;6.213958789757446;COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)cc1;522.259068188;10;2;2.3011;yes
2772;CHEMBL598407;nM;614.0;6.211831628858832;COc1cc2ncnc(N[C@@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO;472.18773308799996;7;3;5.299600000000003;yes
2773;CHEMBL290106;nM;614.0;6.211831628858832;Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O;353.88426115199997;3;2;5.862600000000001;yes
2774;CHEMBL1173718;nM;620.0;6.207608310501746;Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccc(cc2)c3ccccc3;377.13755608800005;6;0;4.023320000000003;yes
2775;CHEMBL245868;nM;620.0;6.207608310501746;CN(C)CCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12;473.23393673600003;8;1;4.4783000000000035;yes
2776;CHEMBL472544;nM;620.0;6.207608310501746;Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN4CCOCC4;525.189130056;9;4;2.5181000000000004;yes
2779;CHEMBL3416593;nM;629.0;6.201349354554732;COc1ccccc1c2cc3c(N[C@@H](CO)c4ccccc4)ncnc3s2;377.11979784800013;6;2;4.512400000000002;yes
2780;CHEMBL2070197;nM;630.0;6.200659450546419;Brc1cccc(Nc2ncnc3ccc(NCc4ccc5OCOc5c4)cc23)c1;448.053487884;6;2;5.476700000000003;yes
2782;CHEMBL572028;nM;630.0;6.200659450546419;CN(N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCOC(=O)C;428.0999807039999;9;1;4.614500000000003;yes
2783;CHEMBL1821875;nM;630.0;6.200659450546419;Cc1ccc(cc1C)C2=NN(C(C2)c3ccc(cc3)[N+](=O)[O-])c4nc(cs4)c5ccc(Cl)cc5;488.107374592;6;0;7.344240000000005;yes
