"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL415049";"BARASERTIB";"3";"587.55";"1";"3.62";"SID103905346";"CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL526133";"";"0";"288.31";"0";"2.98";"SID103904527";"O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2ccccc2)[nH]1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1981045";"";"0";"611.69";"1";"4.86";"SID103904725";"COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1OCC(O)CO";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL3685032";"";"0";"357.39";"0";"5.00";"BDBM112041";"Cc1ccc(F)cc1-c1ccc2cc(NC(=O)c3ccncc3)ncc2c1";"Ki";"'='";"7.0";"nM";"8.15";"";"233105";"UO_0000065";"22.82";"0.41";"3.15";"14.86";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3685044";"";"0";"324.36";"0";"3.93";"BDBM112053";"COCC(=O)Nc1cc2ccc(-c3cc(F)ccc3C)cc2cn1";"Ki";"'='";"0.3";"nM";"9.52";"";"233117";"UO_0000065";"29.36";"0.54";"5.59";"18.59";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL2022856";"";"0";"502.58";"2";"5.57";"(a), 504";"C[C@@H](O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1";"Ki";"'='";"0.7943";"nM";"9.10";"";"";"UO_0000065";"18.11";"0.35";"3.53";"7.71";"False";"CHEMBL2065344";"Inhibition of ABL1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062478";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2012";"None"
"CHEMBL2001019";"PF-04217903";"1";"372.39";"0";"1.67";"SID103905666";"OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1";"Ki";"'>'";"2511.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1990288";"";"0";"399.43";"1";"5.36";"SID103904425";"CC(Nc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1)c1ccccc1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2006564";"";"0";"351.41";"0";"3.04";"SID103905004";"CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3nc[nH]c3n2)cc1";"Ki";"'='";"100.0";"nM";"7.00";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1970522";"";"0";"326.38";"0";"3.29";"SID103905209";"COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL458997";"";"0";"468.95";"0";"3.82";"SID103904601";"CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1965836";"";"0";"442.44";"0";"4.78";"SID103904463";"Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(OC(F)(F)F)c4)c3)cc12";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1983575";"";"0";"413.07";"0";"4.07";"SID103904441";"O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1";"Ki";"'='";"630.96";"nM";"6.20";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1375640";"";"0";"332.82";"0";"3.72";"SID103905409";"Cc1nc(COc2ccccc2Cl)sc1-c1ccnc(N)n1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2004637";"";"0";"498.63";"1";"5.39";"SID103904825";"CCN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1";"Ki";"'='";"1584.89";"nM";"5.80";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2002649";"";"0";"241.25";"0";"1.91";"SID103905117";"COc1ccc2c(c1)C(=Cc1c[nH]cn1)C(=O)N2";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1993661";"";"0";"479.95";"0";"3.55";"SID103904591";"CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl";"Ki";"'='";"7.943";"nM";"8.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL24828";"VANDETANIB";"4";"475.36";"1";"5.00";"SID103905338";"COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1";"Ki";"'='";"31.62";"nM";"7.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1966816";"";"0";"350.28";"0";"4.43";"SID103904882";"O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)cccc12";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2001987";"";"0";"368.27";"0";"4.57";"SID103904881";"O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)ccc(F)c12";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1969561";"";"0";"374.45";"0";"3.35";"SID103904515";"CC(C)N(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1983640";"";"0";"499.55";"0";"4.85";"SID103904282";"Cc1ccc(F)c(NC(=O)Nc2ccc(-c3coc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1";"Ki";"'='";"398.11";"nM";"6.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1988537";"";"0";"368.85";"1";"5.19";"SID103905590";"COc1ccc(C(=O)N2c3ccccc3Sc3c(Cl)cncc32)cc1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1986869";"";"0";"367.46";"0";"3.96";"SID103905569";"Cc1csc(NC(=O)c2sc3nc(-c4ccncc4)ccc3c2N)n1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1997623";"";"0";"411.39";"1";"5.47";"SID103904367";"Nc1n[nH]c2cc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ccc12";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1990590";"";"0";"335.79";"0";"4.96";"SID103905003";"Cc1cc(O)nc2[nH]nc(-c3cccc(-c4ccc(Cl)cc4)c3)c12";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL508928";"";"0";"438.50";"0";"4.33";"SID103904288";"Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1";"Ki";"'='";"25.12";"nM";"7.60";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL394619";"";"0";"374.47";"1";"5.50";"SID103904295";"Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1";"Ki";"'='";"398.11";"nM";"6.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1682357";"";"0";"275.31";"0";"3.81";"SID103904525";"c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1964692";"";"0";"426.40";"0";"4.88";"SID103904366";"Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL243088";"";"0";"322.32";"0";"3.37";"SID103904594";"O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL3685004";"";"0";"362.45";"1";"5.87";"BDBM112012";"Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CCCCC3)ncc2c1";"Ki";"'='";"39.0";"nM";"7.41";"";"233076";"UO_0000065";"20.44";"0.37";"1.54";"17.64";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3685006";"";"0";"374.39";"1";"5.74";"BDBM112014";"Cc1ccc(F)cc1-c1ccc2cc(NC(=O)c3ccc(F)cc3)ncc2c1";"Ki";"'='";"26.0";"nM";"7.58";"";"233078";"UO_0000065";"20.26";"0.37";"1.85";"18.06";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3393979";"";"0";"495.05";"0";"4.97";"3-R";"Cl[C@@H](Cn1ncc2c(Nc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3395760";"Inhibition of human recombinant Abl kinase using [gamma-32P]ATP as substrate by filter binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392974";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None"
"CHEMBL3689600";"";"0";"400.48";"0";"4.80";"BDBM112278";"Cc1ccc(NC(=O)N2CCC2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"0.3";"nM";"9.52";"";"233368";"UO_0000065";"23.78";"0.43";"4.72";"12.81";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689616";"";"0";"425.49";"0";"4.54";"BDBM112297";"Cc1ccc(C(=O)Nc2cnn(C)c2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"0.6";"nM";"9.22";"";"233393";"UO_0000065";"21.67";"0.39";"4.68";"10.37";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689638";"";"0";"339.78";"0";"4.00";"BDBM112319";"O=C(Nc1cc2cnc(-c3ccccc3Cl)c(O)c2cn1)C1CC1";"Ki";"'='";"20.0";"nM";"7.70";"";"233415";"UO_0000065";"22.66";"0.44";"3.70";"10.25";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
