chembl_compound_id,chembl_activity_id,pIC50,smiles
CHEMBL365606,1601114,6.7,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C(C)C
CHEMBL5939261,28403393,8.350000000000001,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3scnc3C)cc12)c1ccccc1
CHEMBL5822838,27653039,7.26,C=C(C)C(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1
CHEMBL5776072,28403654,8.1,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(CCF)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1
CHEMBL5436321,25536085,6.38,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4cccnc4)cc23)c1
CHEMBL3786812,16540082,7.8,C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1
CHEMBL4094527,18189841,5.8,C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1
CHEMBL5170519,24749181,8.0,Cc1c(-c2ccc(N3CCOCC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12
CHEMBL3680375,26581698,7.95,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
CHEMBL4777554,22844288,6.76,O=C(Nc1cc2c(Nc3ccc(OCC4CC4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F
CHEMBL5931975,28404812,9.0,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(N)=O)CCC4)NN3)c3cccc4ncccc34)cc12
CHEMBL4079768,17956901,8.14,C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1
CHEMBL328106,10855797,5.44,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC
CHEMBL4799700,22965624,5.79,O=S(=O)(Nc1nccs1)c1ccc(NC(=S)Nc2ccc3c(c2)OCO3)cc1
CHEMBL3676342,26587709,6.06,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O
CHEMBL5275872,25089030,6.3,COc1cc(/C=C2\CC(C)C/C(=C\c3cc(OC)c(OC)c(OC)c3Br)C2=NO)c(Br)c(OC)c1OC
CHEMBL5272096,25105697,6.04,CN1CCN(c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1
CHEMBL5195669,24749159,7.64,O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O
CHEMBL5562495,25864537,6.48,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC
CHEMBL5410422,25599166,8.44,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NC
CHEMBL6059063,28403204,7.6,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2C(=O)N(C)C3)NN1
CHEMBL5846336,28404431,7.72,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4scnc34)cc12
CHEMBL5280359,24987564,7.99,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2)nn1)NO
CHEMBL5179023,24756992,8.0,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc2cc(CNc3ccccc3)n(C3CCCC3)c2n1
CHEMBL5402235,25533373,7.64,CCN(CC)CCn1ncc2cc(Nc3nccc(-c4cn(S(=O)(=O)CC)c5ccccc45)n3)cc(NC(=O)C=C(C)C)c21
CHEMBL4463094,19287505,7.64,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(F)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CHEMBL4128726,18304097,7.17,C=CC(=O)Nc1cccc(-n2c(=O)n(C)c(=O)c3cnc(Nc4ccccc4)nc32)c1
CHEMBL3917657,16666128,6.06,CC(C)(C)c1ccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)cc1
CHEMBL5285052,25098089,9.82,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccc(F)cc2)c(-c2cn(C)c3ccccc23)n1
CHEMBL5853393,27737621,5.26,COc1ccccc1C(=O)N(C)Cc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1
CHEMBL5947797,28404206,8.7,CCN1CCC(N2C=C(C(Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccnc3)NN2)CC1
CHEMBL5404315,25665176,7.05,CN(C)CCn1ccc2cc(Nc3nccc(-n4ccnc4-c4cccc(F)c4)n3)ccc21
CHEMBL490987,2202709,6.0,CC(C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL4125764,18299296,8.33,C=CC(=O)N[C@@H]1CCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1
CHEMBL3604929,15685192,5.31,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3cccc(N)c3)n2)n[nH]1
CHEMBL5963748,28883684,5.22,CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)n2)CC1
CHEMBL4218154,18450675,8.52,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3CC)c3ncn(C(C)C)c3n2)C[C@H]1F
CHEMBL5971988,28405610,8.4,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1
CHEMBL5931977,28404419,8.7,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4c3CNC4)cc12
CHEMBL3357634,15112252,9.7,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C
CHEMBL4863913,23299085,6.95,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(-c4ccc(F)cc4)ccn3)cc2)c(C(N)=O)n1N
CHEMBL6051041,28404188,7.85,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc(Cl)s3)NN2)CC1
CHEMBL388286,1881011,5.4,COc1ccc(N(CCCl)CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1
CHEMBL203132,1697610,5.77,Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2
CHEMBL391675,1951305,6.3,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCC6)c45)ccc32)c1
CHEMBL45827,1167900,6.41,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1
CHEMBL5876947,28403813,6.84,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCN(C5COC5)CC4)NN3)c3cocn3)cc2c1Nc1ccc(Cl)c(Cl)c1F
CHEMBL4450061,19168206,6.91,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(OC)c(OC)c3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL3544983,19218786,9.52,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1
CHEMBL5290583,24976283,9.66,C=CC(=O)N1CCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1ccc2F
CHEMBL3818563,16631014,9.15,CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]1COC(=O)N1
CHEMBL3957055,16811420,9.16,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO
CHEMBL4776396,22835811,9.7,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1
CHEMBL3671542,26587559,6.99,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)O
CHEMBL368891,2390152,5.0,Nc1ncnc2nn3ccccc3c12
CHEMBL111033,6261315,4.85,COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC
CHEMBL5409629,25665173,7.07,CN(C)CCn1ccc2cc(Nc3nccc(-n4ccnc4-c4ccc(Cl)cc4)n3)ccc21
CHEMBL5804483,28333286,5.484999999999999,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1
CHEMBL5894066,28517111,5.75,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c3c(c2F)CNC3=O)C1
CHEMBL55993,1162210,4.97,Cc1cc(C)c(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1
CHEMBL6023068,28404560,8.7,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C)CC2)NN1
CHEMBL4097627,18243206,6.15,Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1
CHEMBL5948245,28517129,5.27,C=CC(=O)N1CC(Nc2nc(Nc3ccc(N4CCOCC4C)cc3)c3c(c2F)CNC3=O)CCC1C
CHEMBL5886008,27652835,5.26,C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3ccc(OC)nc3)ncc2F)cc1
CHEMBL3297897,14752144,7.38,COc1ccc(Nc2nc(C)nc3oc(C)cc23)cc1
CHEMBL4743220,22896499,8.6,Fc1c(Br)cccc1Nc1ncnc2cc3c(cc12)OCCO3
CHEMBL247309,2038920,7.0,CN(C)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1
CHEMBL5823520,27653120,5.26,C=CC(=O)Nc1cccc(Nc2ncc(F)c(Oc3ccc(Oc4ccccc4)cc3)n2)c1
CHEMBL193578,1603460,5.62,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1
CHEMBL4091284,17967303,4.0,Clc1ccc2nc(Cc3nnc(Cc4ccccc4)o3)[nH]c2c1
CHEMBL3622623,15743490,6.87,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
CHEMBL3973973,16752372,7.22,C=CC(=O)N[C@@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1
CHEMBL3622674,15743437,8.48,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1
CHEMBL5195137,24741550,9.74,CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1
CHEMBL3906330,16666134,6.52,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21
CHEMBL5277940,25105704,7.41,CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1
CHEMBL3671500,26587430,8.52,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNCC(C)=O
CHEMBL5770931,27738002,5.26,COCCO[C@H]1C=C[C@H](n2nc(-c3ccc(CNC(=O)c4ccccc4OC)cc3)c3c(N)ncnc32)C1
CHEMBL4093954,18117871,7.8,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(OC)cc(OC)c4)cc3)ncc2Cl)c1
CHEMBL5929586,28404710,8.7,CN1NNc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)F)CC4)NN3)c21
CHEMBL5562753,25864527,6.08,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC
CHEMBL5523580,25864538,6.39,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC
CHEMBL4562138,18923689,9.1,Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccccc21
CHEMBL5977533,27619517,4.96,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C4CCN(C)CC4)cc3OC)ncc2C(F)(F)F)c1
CHEMBL4779958,22965626,6.45,Cc1c(NC(=S)Nc2ccc3c(c2)OCO3)c(=O)n(-c2ccccc2)n1C
CHEMBL5846978,28403378,8.18,COc1ccc(Nc2c(C#N)cnc3c(Cl)cc(N[C@@H](C4=CN(C5CC5)NN4)c4ccc(F)nc4)cc23)cc1Cl
CHEMBL5795465,28405295,8.7,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4cnccc34)cc12
CHEMBL3628799,15759245,5.4,O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1
CHEMBL491676,2390170,9.11,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1SCCCN(CC)CC
CHEMBL5873442,28403324,8.16,CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3C(=O)NC4)cc12
CHEMBL605413,3055912,5.66,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC
CHEMBL5741712,28405736,8.0,COc1ncccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1
CHEMBL4092003,18060595,7.12,CC(=O)CCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1
CHEMBL3676377,26587814,7.195,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H](C)NC(=O)CN(C)C
CHEMBL110945,6261327,5.04,COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC
CHEMBL4795165,22408228,7.48,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(CN5C(=O)c6ccccc6C5=O)cc4)c23)c1
CHEMBL5742635,26961379,7.95,CN(C)C/C=C/C(=O)N1CC[C@H](n2nc(C(=O)Nc3nc4ccccc4o3)c3c(N)ncnc32)C1
CHEMBL6026906,28405760,8.4,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C(CF)CF)NN3)c3cccc4ncccc34)cc12
CHEMBL5753139,26811028,8.54,COCC1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
CHEMBL4798480,22782711,6.81,C=CC(=O)Nc1cc(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)ccc1N(C)CCN(C)C
CHEMBL4646644,20667650,5.37,COc1ccc(/C=N/c2nnc3c4ccccc4nc(Nc4ccc(C)cc4N)n23)cc1O
CHEMBL2324871,12657572,6.46,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1ccc2ccccc2c1
CHEMBL251125,2047153,8.74,CCOc1cc2ncnc(C#Cc3c[nH]nc3-c3ccc(F)cc3)c2cc1OCC
CHEMBL6051171,28404140,8.3,CCN1CCC(N2C=C(C(Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cncnc3)NN2)CC1
CHEMBL5858630,26749760,8.57,CN(C)Cc1ccc(C(=O)N[C@@H]2[C@H]3Oc4ccc(Oc5ccnc6c5CCC(=O)N6)cc4[C@@H]23)cc1C(F)(F)F
CHEMBL3219129,14533839,7.61,C=CC(=O)Nc1cccc(N2C(=O)C(C(C)C)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
CHEMBL49596,1142979,5.25,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
CHEMBL5200385,24833334,7.32,CC(=O)N[C@H]1CC[C@H](n2c(=O)c(-c3ccccc3Cl)cc3ccc(Nc4ccc(N5CCN(C)CC5)c(C)c4)cc32)CC1
CHEMBL5420948,25691202,7.82,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC(C)C)c23)ccc1N(C)CCN(C)C
CHEMBL248392,2045389,8.3,COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCOCC1
CHEMBL127367,900240,6.41,CCOc1cc2ncnc(Nc3cccc(-c4nc[nH]n4)c3)c2cc1OCC
CHEMBL5805552,28620776,6.09,COc1cc(N2CCN(C3CCN(C(C)=O)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1
CHEMBL2070196,10988320,5.56,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1COc2ccccc2O1
CHEMBL4078120,17998440,8.74,C=CC(=O)Nc1cc(C)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
CHEMBL5190513,24871202,6.17,Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2
CHEMBL5935095,28404311,9.0,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(N)=O)CC4)NN3)c3cccc4ncsc34)cc12
CHEMBL4283823,18765356,7.58,COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1
CHEMBL2426290,13446016,6.42,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(F)c(-c2cnn3ccccc23)n1
CHEMBL5968112,28405166,8.15,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)(C)CF)NN3)c3cccc4ncccc34)cc12
CHEMBL2385982,13322649,5.22,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C
CHEMBL3819553,16631020,7.92,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C
CHEMBL5199612,24902226,6.74,Nc1ccc2ncnc(Nc3ccc4cc[nH]c4c3)c2c1
CHEMBL4743566,22844311,7.85,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cccc([N+](=O)[O-])c1Cl
CHEMBL4787816,22835823,9.52,COc1cc(CNCCN(C)C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1
CHEMBL1080506,3222532,4.9,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12
CHEMBL110036,6261318,6.09,COc1cc2ncc(C#N)c(Nc3cccc(N)c3)c2cc1OC
CHEMBL5939316,27652751,7.26,COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)/C=C/CN4CC[C@@H](O)C4)c3)n2)cc1
CHEMBL5779322,28405118,8.3,Cn1nccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1
CHEMBL5928693,28403732,6.59,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cocn3)cc2c1N[C@H](CO)c1ccccc1
CHEMBL5873347,28517102,5.08,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N4CCC(O)C(C)(C)C4)cn3)c3c(c2F)CNC3=O)C1
CHEMBL5940893,28403297,8.55,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncsc34)cc12)c1ccccc1
CHEMBL293584,1183293,6.3,N#CC(C#N)=C1CCc2cc(O)c(O)cc21
CHEMBL1272222,3521897,6.13,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](C)c4ccccc4)c23)C1
CHEMBL5981415,28405517,8.3,COc1nccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)cccc12
CHEMBL5982062,26839015,8.68,CC(C)(C)CNc1ncnc2c(C#N)cc(NC(c3ccc(F)cc3)c3cn(C4CC4)nn3)cc12
CHEMBL5284255,25018373,7.44,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn4c5c(cccc35)OCC4)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL55204,1165160,6.25,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1
CHEMBL446019,2390222,9.27,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1
CHEMBL3746268,16416942,4.96,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
CHEMBL5187021,24824823,7.5,CNC(=O)C1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1
CHEMBL3937527,16739516,7.25,C[C@@H](Nc1ncnc2oc(-c3ccc(Br)cc3)cc12)c1ccccc1
CHEMBL205870,1710033,7.07,C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1
CHEMBL3234750,14571462,8.22,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(Nc2ccccc2)nc1
CHEMBL4748149,22835828,8.8,OCc1cc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)ccc1F
CHEMBL5270506,25105698,6.81,COc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc2[nH]ccc2c1
CHEMBL4072392,18117554,6.14,CC(=O)c1ccccc1-n1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O
CHEMBL242349,1943179,5.11,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1OC
CHEMBL398154,1943189,7.04,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccn4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL5200991,24824826,8.77,CC(C)c1cnc(N2C[C@H](CS(C)(=O)=O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
CHEMBL1081849,3222530,6.01,Cc1c(C(=O)NCCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12
CHEMBL4776073,22894032,7.33,C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3Cl)ncc2Cl)c1
CHEMBL5949598,26961394,7.69,C=CC(=O)N1CC(n2nc(C(=O)Nc3nc4cc(F)ccc4o3)c3c(N)ncnc32)C1
CHEMBL2426286,13446020,6.82,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c1
CHEMBL2347969,12722993,7.05,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Br)c12)c1ccccc1
CHEMBL5427952,25599162,7.52,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)N1CC(C(C)(C)O)C1
CHEMBL2337371,12684828,4.51,CC(C)(C)C(=O)Nc1nc(Nc2cccc(F)c2)c2c(n1)[nH]c1cccc(Cl)c12
CHEMBL3133908,13974933,6.56,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(CC)c3)c2c1
CHEMBL5946595,28883582,5.46,C=CC(=O)N1CC(C)(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)C1
CHEMBL1093235,3240713,6.64,O=[N+]([O-])c1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1
CHEMBL422347,274082,7.09,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1
CHEMBL3676365,26587778,7.39,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCO
CHEMBL5181684,24919472,7.49,CCc1cc(N2CCOCC2)c2cc1Nc1ncc(Cl)c(n1)-c1cn(S(=O)(=O)CC)c3cc(ccc13)OCCCCCCO2
CHEMBL5850600,28405145,7.82,Cc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)C2=CN(C3(C(F)(F)F)CC3)NN2)c(C)n1
CHEMBL3360609,14974589,9.33,C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1
CHEMBL4087709,18029901,6.7,COc1cc2cnnc(Nc3ccc(Cl)cc3F)c2cc1OC
CHEMBL1944927,8025251,4.18,CCc1ccc(C(=O)NNc2ccc(Cl)cc2C)cc1
CHEMBL5857367,28404947,9.0,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C3CC3)CC2)NN1
CHEMBL285063,3126321,7.92,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL5512543,25866185,6.58,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(/C=C/c4cc5n(n4)CCOC5)c3)n2)C1
CHEMBL3968839,16668213,7.21,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccn4)c3)ncnc2cc1OC
CHEMBL4642177,20690040,6.68,CCC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4c(CCO)cccc34)n2)c(OC)cc1F
CHEMBL5268062,25059913,6.8,COc1cc2c(Nc3ccc(Oc4ccccc4Br)cc3)ncnc2cc1OCC1CCN(C)CC1
CHEMBL5894508,28404665,8.52,CN1NNc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c21
CHEMBL516047,22814205,8.06,CSc1ccc(N(C)c2nc(C)nc3ccccc23)cc1
CHEMBL4290785,19408281,8.11,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1
CHEMBL4647325,20667653,6.16,Nc1nc(Nc2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)cs1
CHEMBL3360618,14974598,9.43,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-]
